,genre_ids,original_title,title,release_date,movie,production_budget,domestic_gross,worldwide_gross,domestic_return,worldwide_return,domestic_return%,worldwide_return%,release_year,release_day,release_month
2410,"[10749, 878]",Altitude Falling,Altitude Falling,2014-02-28,Son of God,22000000.0,59700064.0,70949793.0,171.36392727272727,222.4990590909091,171.36392727272727,222.4990590909091,2014,Friday,February
2411,[35],Holyman Undercover,Holyman Undercover,2001-06-01,The Animal,22000000.0,55762229.0,55762229.0,153.46467727272727,153.46467727272727,153.46467727272727,153.46467727272727,2001,Friday,June
2412,[28],Skills,Skills,2014-08-08,The Hundred-Foot Journey,22000000.0,54235441.0,94270488.0,146.5247318181818,328.5022181818182,146.5247318181818,328.5022181818182,2014,Friday,August
2414,[35],Gay Baby,Gay Baby,2003-09-19,Underworld,22000000.0,51970690.0,95708457.0,136.2304090909091,335.0384409090909,136.2304090909091,335.0384409090909,2003,Friday,September
2416,[27],Sawblade,Sawblade,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000.0,49008662.0,77229695.0,122.76664545454545,251.0440681818182,122.76664545454545,251.0440681818182,2012,Friday,August
2417,"[878, 18, 27]",Unaired,Unaired,2001-12-28,I Am Sam,22000000.0,40270895.0,92542418.0,83.04952272727273,320.64735454545456,83.04952272727273,320.64735454545456,2001,Friday,December
2418,[27],The Last Battleground,The Last Battleground,2005-11-11,Derailed,22000000.0,36020063.0,57520063.0,63.72755909090909,161.45483181818182,63.72755909090909,161.45483181818182,2005,Friday,November
2419,[],The Horror of The Dolls,The Horror of The Dolls,2009-09-18,The Informant!,22000000.0,33316821.0,41771168.0,51.44009545454546,89.86894545454545,51.44009545454546,89.86894545454545,2009,Friday,September
2420,[27],The Black Mountain Madman,The Black Mountain Madman,2013-11-22,Delivery Man,22000000.0,30659817.0,70536870.0,39.362804545454544,220.62213636363634,39.362804545454544,220.62213636363634,2013,Friday,November
2421,[27],Jimmy Tupper vs. The Goatman of Bowie,Jimmy Tupper vs. The Goatman of Bowie,2016-02-05,"Hail, Caesar!",22000000.0,30080225.0,64160680.0,36.72829545454546,191.63945454545456,36.72829545454546,191.63945454545456,2016,Friday,February
2422,[53],Stricken,Stricken,2001-08-24,Jay and Silent Bob Strike Back,22000000.0,30059386.0,33762400.0,36.63357272727273,53.46545454545455,36.63357272727273,53.46545454545455,2001,Friday,August
2424,"[28, 80]",Thieves,Thieves,2008-08-27,Traitor,22000000.0,23530831.0,27882226.0,6.958322727272727,26.73739090909091,6.958322727272727,26.73739090909091,2008,Wednesday,August
2425,[],Broken Springs: Shine of the Undead Zombie Bastards,Broken Springs: Shine of the Undead Zombie Bastards,2005-08-12,Deuce Bigalow: European Gigolo,22000000.0,22400154.0,45273464.0,1.818881818181818,105.78847272727272,1.818881818181818,105.78847272727272,2005,Friday,August
2426,[],Book of Songs,Book of Songs,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000.0,20738724.0,35609577.0,-5.733072727272727,61.86171363636363,-5.733072727272727,61.86171363636363,2017,Friday,May
2427,[],Almost Invisible,Almost Invisible,2008-01-18,Mad Money,22000000.0,20668843.0,25044057.0,-6.0507136363636365,13.836622727272726,-6.0507136363636365,13.836622727272726,2008,Friday,January
2428,[27],The Devil's Gravestone,The Devil's Gravestone,2013-11-27,Homefront,22000000.0,20158492.0,51695362.0,-8.37049090909091,134.9789181818182,-8.37049090909091,134.9789181818182,2013,Wednesday,November
2429,"[14, 27, 878]",All Flowers in Time,All Flowers in Time,2008-09-19,Igor,22000000.0,19528602.0,31013349.0,-11.233627272727272,40.96976818181818,-11.233627272727272,40.96976818181818,2008,Friday,September
2430,[27],The Feed,The Feed,2001-02-09,Saving Silverman,22000000.0,19351569.0,25873142.0,-12.038322727272726,17.605190909090908,-12.038322727272726,17.605190909090908,2001,Friday,February
2432,"[14, 35, 27]",Sea of Dust,Sea of Dust,2001-09-14,The Glass House,22000000.0,17951431.0,22861785.0,-18.402586363636363,3.9172045454545454,-18.402586363636363,3.9172045454545454,2001,Friday,September
2433,[53],Justify,Justify,2015-09-04,The Transporter Refueled,22000000.0,16029670.0,69698495.0,-27.137863636363633,216.81134090909092,-27.137863636363633,216.81134090909092,2015,Friday,September
2435,[35],Человек с бульвара КапуциноК,A Man from Boulevard des Capucines,2001-04-11,Josie and the Pussycats,22000000.0,14252830.0,14252830.0,-35.21440909090909,-35.21440909090909,-35.21440909090909,-35.21440909090909,2001,Wednesday,April
2436,[10751],Care Bears: The Giving Festival,Care Bears: The Giving Festival,2012-08-22,Hit & Run,22000000.0,13749300.0,17216955.0,-37.503181818181815,-21.741113636363636,-37.503181818181815,-21.741113636363636,2012,Wednesday,August
2437,"[28, 10752]",When Soldiers Cry,When Soldiers Cry,2000-10-27,The Little Vampire,22000000.0,13555988.0,13555988.0,-38.38187272727273,-38.38187272727273,-38.38187272727273,-38.38187272727273,2000,Friday,October
2438,"[28, 12, 35, 27]",Denizen,Denizen,2004-10-01,I Heart Huckabees,22000000.0,12784713.0,20034713.0,-41.887668181818185,-8.933122727272726,-41.887668181818185,-8.933122727272726,2004,Friday,October
2439,[],Followed Home,Followed Home,2017-11-17,"Roman J. Israel, Esq.",22000000.0,11962712.0,12967012.0,-45.624036363636364,-41.059036363636366,-45.624036363636364,-41.059036363636366,2017,Friday,November
2440,[35],Devolved,Devolved,2013-12-04,Out of the Furnace,22000000.0,11330849.0,15434375.0,-48.496140909090904,-29.843750000000004,-48.496140909090904,-29.843750000000004,2013,Wednesday,December
2443,[],Mirrors Facing Mirrors,Mirrors Facing Mirrors,2017-12-08,Just Getting Started,22000000.0,6069605.0,6756412.0,-72.41088636363637,-69.28903636363636,-72.41088636363637,-69.28903636363636,2017,Friday,December
2444,[],Snatched!,Snatched!,2001-09-21,Megiddo: Omega Code 2,22000000.0,6047691.0,6047691.0,-72.51049545454545,-72.51049545454545,-72.51049545454545,-72.51049545454545,2001,Friday,September
2446,"[12, 28]",War Machine,War Machine,2005-11-23,The Libertine,22000000.0,4835065.0,9448623.0,-78.02243181818181,-57.05171363636363,-78.02243181818181,-57.05171363636363,2005,Wednesday,November
2447,"[10402, 99]",Let’s Spend the Night Together: Confessions of Rock’s Greatest Groupies,Let’s Spend the Night Together: Confessions of Rock’s Greatest Groupies,2007-04-06,Zwartboek,22000000.0,4398532.0,27238354.0,-80.00667272727273,23.8107,-80.00667272727273,23.8107,2007,Friday,April
2448,[],Bone Hunter,Bone Hunter,2014-10-31,Before I Go to Sleep,22000000.0,3242457.0,19563579.0,-85.26155909090909,-11.07464090909091,-85.26155909090909,-11.07464090909091,2014,Friday,October
2449,[99],Louis Sullivan: the Struggle for American Architecture,Louis Sullivan: the Struggle for American Architecture,2010-10-08,Stone,22000000.0,1810078.0,4065020.0,-91.77237272727272,-81.52263636363635,-91.77237272727272,-81.52263636363635,2010,Friday,October
2450,"[10402, 35]",Not Your Time,Not Your Time,2006-03-03,Joyeux NoÃ«l,22000000.0,1054361.0,23134075.0,-95.20745000000001,5.154886363636364,-95.20745000000001,5.154886363636364,2006,Friday,March
2451,"[27, 9648, 53]",The Stone: No Soul Unturned,The Stone: No Soul Unturned,2013-12-31,Metegol,22000000.0,0.0,34061097.0,-100.0,54.82316818181818,-100.0,54.82316818181818,2013,Tuesday,December
2453,[],To Catch a Dollar: Muhammad Yunus Banks on America,To Catch a Dollar: Muhammad Yunus Banks on America,2007-07-27,MoliÃ¨re,21600000.0,635733.0,791154.0,-97.05679166666667,-96.33725,-97.05679166666667,-96.33725,2007,Friday,July
2454,[],Currently Untitled,Currently Untitled,2007-10-05,Michael Clayton,21500000.0,49033882.0,92987651.0,128.06456744186045,332.5007023255814,128.06456744186045,332.5007023255814,2007,Friday,October
2457,[18],Watcher in the Dark,Watcher in the Dark,2012-06-22,To Rome with Love,21500000.0,16684352.0,74326015.0,-22.398362790697675,245.70239534883723,-22.398362790697675,245.70239534883723,2012,Friday,June
2458,[],An Affirmative Act,An Affirmative Act,2012-11-16,Silver Linings Playbook,21000000.0,132092958.0,236412453.0,529.0140857142857,1025.7735857142857,529.0140857142857,1025.7735857142857,2012,Friday,November
2459,[],Ilegales,Ilegales,2018-04-06,Blockers,21000000.0,60311495.0,94045328.0,187.19759523809526,347.8348952380952,187.19759523809526,347.8348952380952,2018,Friday,April
2460,[99],The 12 Biggest Lies,The 12 Biggest Lies,2019-04-05,Pet Sematary,21000000.0,54724696.0,109501146.0,160.59379047619046,421.4340285714286,160.59379047619046,421.4340285714286,2019,Friday,April
2463,[35],Tony Roberts: Wired!,Tony Roberts: Wired!,2010-04-16,Death at a Funeral,21000000.0,42739347.0,48977233.0,103.5207,133.22491904761904,103.5207,133.22491904761904,2010,Friday,April
2465,"[18, 10749]",Хроники измены,Khroniki Izmeny,2001-09-14,Hardball,21000000.0,40222729.0,43728560.0,91.53680476190476,108.2312380952381,91.53680476190476,108.2312380952381,2001,Friday,September
2466,"[10749, 18]",Lyubov pod Prikrytiem,Love Undercover,2010-11-05,For Colored Girls,21000000.0,37729698.0,38017873.0,79.66522857142857,81.03749047619047,79.66522857142857,81.03749047619047,2010,Friday,November
2467,[],Edie: Girl on Fire,Edie: Girl on Fire,2007-01-05,Freedom Writers,21000000.0,36605602.0,43632609.0,74.31239047619047,107.77432857142857,74.31239047619047,107.77432857142857,2007,Friday,January
2468,"[12, 14, 28]",Thor,Thor,2017-08-04,Kidnap,21000000.0,30718107.0,34836080.0,46.2767,65.88609523809524,46.2767,65.88609523809524,2017,Friday,August
2469,[35],The Hangover Part II,The Hangover Part II,2002-10-11,The Transporter,21000000.0,25296447.0,43928932.0,20.45927142857143,109.18539047619046,20.45927142857143,109.18539047619046,2002,Friday,October
2470,"[12, 28, 14]",Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,2008-03-14,Never Back Down,21000000.0,24850922.0,39319801.0,18.33772380952381,87.23714761904762,18.33772380952381,87.23714761904762,2008,Friday,March
2471,"[10751, 14, 12]",Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2,2011-12-09,Tinker Tailor Soldier Spy,21000000.0,24149393.0,81452811.0,14.997109523809524,287.87052857142857,14.997109523809524,287.87052857142857,2011,Friday,December
2472,"[10751, 16, 18]",The Lion King,The Lion King,2017-09-22,Victoria and Abdul,21000000.0,22245070.0,68271146.0,5.928904761904762,225.10069523809523,5.928904761904762,225.10069523809523,2017,Friday,September
2475,"[16, 10751, 12, 35]",Cars 2,Cars 2,2008-08-01,Swing Vote,21000000.0,16289867.0,17589867.0,-22.42920476190476,-16.23872857142857,-22.42920476190476,-16.23872857142857,2008,Friday,August
2476,"[53, 28, 18, 878]",Rise of the Planet of the Apes,Rise of the Planet of the Apes,2009-06-05,Away We Go,21000000.0,9451946.0,10108016.0,-54.99073333333333,-51.866590476190474,-54.99073333333333,-51.866590476190474,2009,Friday,June
2477,"[16, 35, 10751]",Toy Story 2,Toy Story 2,2002-09-27,Moonlight Mile,21000000.0,6830957.0,6830957.0,-67.47163333333333,-67.47163333333333,-67.47163333333333,-67.47163333333333,2002,Friday,September
2478,"[35, 10749]",Just Go with It,Just Go with It,2011-05-06,The Beaver,21000000.0,970816.0,5046038.0,-95.37706666666666,-75.97124761904762,-95.37706666666666,-75.97124761904762,2011,Friday,May
2479,"[53, 9648, 878]",Limitless,Limitless,2017-02-24,Bitter Harvest,21000000.0,557241.0,606162.0,-97.34647142857142,-97.11351428571429,-97.34647142857142,-97.11351428571429,2017,Friday,February
2481,"[28, 53, 878]",In Time,In Time,2019-02-01,Velvet Buzzsaw,21000000.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,2019,Friday,February
2484,"[12, 28, 80, 9648]",Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2006-08-11,Pulse,20500000.0,20264436.0,30241435.0,-1.1490926829268293,47.51919512195122,-1.1490926829268293,47.51919512195122,2006,Friday,August
2487,"[53, 28, 9648]",Abduction,Abduction,2019-03-22,Us,20000000.0,175006930.0,254210310.0,775.03465,1171.05155,775.03465,1171.05155,2019,Friday,March
2491,"[878, 18, 10749, 14]",Mr. Nobody,Mr. Nobody,2016-12-09,La La Land,20000000.0,151101803.0,426351163.0,655.509015,2031.755815,655.509015,2031.755815,2016,Friday,December
2492,"[12, 14, 28]",Conan the Barbarian,Conan the Barbarian,2013-07-19,The Conjuring,20000000.0,137400141.0,318000141.0,587.000705,1490.000705,587.000705,1490.000705,2013,Friday,July
2493,"[80, 28, 53]",Blitz,Blitz,2003-03-07,Bringing Down the House,20000000.0,132675402.0,164675402.0,563.3770099999999,723.37701,563.3770099999999,723.37701,2003,Friday,March
2494,"[18, 36, 10752]",Das Boot,Das Boot,2017-11-17,Wonder,20000000.0,132422809.0,304604712.0,562.114045,1423.02356,562.114045,1423.02356,2017,Friday,November
2497,"[28, 878, 53, 37]",Cowboys & Aliens,Cowboys & Aliens,2010-10-15,Jackass 3D,20000000.0,117229692.0,171685793.0,486.14846,758.428965,486.14846,758.428965,2010,Friday,October
2498,"[27, 53]",Insidious,Insidious,2016-07-29,Bad Moms,20000000.0,113257297.0,180998716.0,466.286485,804.9935800000001,466.286485,804.9935800000001,2016,Friday,July
2499,"[27, 9648]",Scream 4,Scream 4,2019-01-18,Glass,20000000.0,111035005.0,245303505.0,455.17502500000006,1126.517525,455.17502500000006,1126.517525,2019,Friday,January
2501,"[80, 35, 28]","Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",2008-10-03,Beverly Hills Chihuahua,20000000.0,94514402.0,154218168.0,372.57201000000003,671.09084,372.57201000000003,671.09084,2008,Friday,October
2502,"[18, 28, 53, 80]",Drive,Drive,2014-07-02,Tammy,20000000.0,84525432.0,96407655.0,322.62716,382.038275,322.62716,382.038275,2014,Wednesday,July
2503,"[80, 12, 28, 35, 53]",Johnny English Reborn,Johnny English Reborn,2005-01-21,Are We There Yet?,20000000.0,82674398.0,98114471.0,313.37199,390.57235499999996,313.37199,390.57235499999996,2005,Friday,January
2504,[18],Warrior,Warrior,2011-11-16,The Descendants,20000000.0,82624961.0,175507800.0,313.124805,777.539,313.124805,777.539,2011,Wednesday,November
2505,[18],Moneyball,Moneyball,2003-10-03,School of Rock,20000000.0,81261177.0,131944672.0,306.305885,559.72336,306.305885,559.72336,2003,Friday,October
2506,"[27, 35, 53]",The Cabin in the Woods,The Cabin in the Woods,2007-04-13,Disturbia,20000000.0,80818974.0,118537627.0,304.09487,492.68813500000005,304.09487,492.68813500000005,2007,Friday,April
2508,"[12, 35, 878]",Paul,Paul,2016-10-21,Tyler Perryâs Boo! A Madea Halloween,20000000.0,73206343.0,73206343.0,266.031715,266.031715,266.031715,266.031715,2016,Friday,October
2510,"[28, 35, 80]",Beverly Hills Cop,Beverly Hills Cop,2004-06-23,White Chicks,20000000.0,69148997.0,111448997.0,245.744985,457.244985,245.744985,457.244985,2004,Wednesday,June
2511,"[18, 35]",Intouchables,The Intouchables,2009-04-24,Obsessed,20000000.0,68261644.0,73964713.0,241.30821999999998,269.823565,241.30821999999998,269.823565,2009,Friday,April
2512,"[10402, 35, 28, 80]",The Blues Brothers,The Blues Brothers,2003-04-18,Holes,20000000.0,67383924.0,71232214.0,236.91962,256.16107,236.91962,256.16107,2003,Friday,April
2513,"[28, 878, 18]",Real Steel,Real Steel,2012-06-29,Tyler Perry's Madea's Witness Protection,20000000.0,65653242.0,66950887.0,228.26621,234.75443500000003,228.26621,234.75443500000003,2012,Friday,June
2514,"[14, 28, 18]",Immortals,Immortals,2010-03-31,The Last Song,20000000.0,62950384.0,92678948.0,214.75192,363.39473999999996,214.75192,363.39473999999996,2010,Wednesday,March
2515,"[16, 35, 10751]",Hop,Hop,2010-04-02,Why Did I Get Married Too?,20000000.0,60095852.0,60831067.0,200.47926,204.155335,200.47926,204.155335,2010,Friday,April
2517,"[16, 12, 35, 10751]",Rio,Rio,2013-10-18,12 Years a Slave,20000000.0,56671993.0,181025343.0,183.359965,805.1267149999999,183.359965,805.1267149999999,2013,Friday,October
2518,[53],Assault on Precinct 13,Assault on Precinct 13,2002-12-13,Drumline,20000000.0,56398162.0,56398162.0,181.99080999999998,181.99080999999998,181.99080999999998,181.99080999999998,2002,Friday,December
2519,"[28, 80, 35]",The Green Hornet,The Green Hornet,2016-06-03,Me Before You,20000000.0,56245075.0,208265198.0,181.22537499999999,941.32599,181.22537499999999,941.32599,2016,Friday,June
2520,"[16, 35, 10751, 37, 12]",Rango,Rango,2019-02-08,What Men Want,20000000.0,54611903.0,69911903.0,173.059515,249.55951500000003,173.059515,249.55951500000003,2019,Friday,February
2521,"[28, 14, 53]",Sucker Punch,Sucker Punch,2016-04-15,Barbershop: The Next Cut,20000000.0,54030051.0,54404202.0,170.15025500000002,172.02101000000002,170.15025500000002,172.02101000000002,2016,Friday,April
2523,"[53, 878, 9648]",Super 8,Super 8,2018-09-14,A Simple Favor,20000000.0,53548586.0,97628717.0,167.74293,388.143585,167.74293,388.143585,2018,Friday,September
2524,"[28, 53, 80]",The Mechanic,The Mechanic,2015-01-09,Selma,20000000.0,52076908.0,66776576.0,160.38454,233.88288,160.38454,233.88288,2015,Friday,January
2526,"[80, 28]",Kill Bill: The Whole Bloody Affair,Kill Bill: The Whole Bloody Affair,2006-02-17,Date Movie,20000000.0,48548426.0,85146165.0,142.74213,325.730825,142.74213,325.730825,2006,Friday,February
2527,"[14, 53, 28, 80]",Drive Angry,Drive Angry,2002-02-15,Peter Pan: Return to Neverland,20000000.0,48430258.0,109862682.0,142.15129,449.31341,142.15129,449.31341,2002,Friday,February
2528,"[35, 80]",Horrible Bosses,Horrible Bosses,2003-02-14,The Jungle Book 2,20000000.0,47901582.0,140122225.0,139.50791,600.611125,139.50791,600.611125,2003,Friday,February
2529,"[10749, 35]",Friends with Benefits,Friends with Benefits,2007-03-16,Premonition,20000000.0,47852604.0,81461343.0,139.26301999999998,307.306715,139.26301999999998,307.306715,2007,Friday,March
2530,"[28, 12, 18, 53]",Executive Decision,Executive Decision,2017-10-20,Tyler Perryâs Boo 2! A Madea Halloween,20000000.0,47319572.0,47879572.0,136.59786,139.39786,136.59786,139.39786,2017,Friday,October
2531,"[18, 27, 80]",The Human Centipede 2 (Full Sequence),The Human Centipede 2 (Full Sequence),2005-02-04,Boogeyman,20000000.0,46752382.0,67192859.0,133.76191,235.964295,133.76191,235.964295,2005,Friday,February
2532,"[878, 53, 10749]",The Adjustment Bureau,The Adjustment Bureau,2000-02-11,The Tigger Movie,20000000.0,45542421.0,96147688.0,127.71210500000001,380.73844,127.71210500000001,380.73844,2000,Friday,February
2533,[35],Bad Teacher,Bad Teacher,2015-11-06,Spotlight,20000000.0,45055776.0,92088460.0,125.27888,360.4423,125.27888,360.4423,2015,Friday,November
2534,"[28, 12, 53, 18]",Dante's Peak,Dante's Peak,2018-03-30,Acrimony,20000000.0,43549096.0,46627836.0,117.74548,133.13918,117.74548,133.13918,2018,Friday,March
2535,"[53, 878, 9648]",Source Code,Source Code,2015-06-26,Max,20000000.0,42656255.0,43658157.0,113.28127500000001,118.29078500000001,113.28127500000001,118.29078500000001,2015,Friday,June
2536,"[12, 28, 878]",TRON: Legacy,TRON: Legacy,2008-03-21,Meet the Browns,20000000.0,41975388.0,41975388.0,109.87693999999999,109.87693999999999,109.87693999999999,109.87693999999999,2008,Friday,March
2537,"[27, 9648]",Final Destination 5,Final Destination 5,2009-07-24,Orphan,20000000.0,41596251.0,78769428.0,107.981255,293.84714,107.981255,293.84714,2009,Friday,July
2538,"[35, 18, 10749]","Crazy, Stupid, Love.","Crazy, Stupid, Love.",2017-11-17,The Star,20000000.0,40847995.0,62758010.0,104.239975,213.79005,104.239975,213.79005,2017,Friday,November
2539,"[14, 35, 10749]",Midnight in Paris,Midnight in Paris,2007-01-26,Epic Movie,20000000.0,39739367.0,86858578.0,98.69683500000001,334.29289,98.69683500000001,334.29289,2007,Friday,January
2540,[18],Shame,Shame,2008-09-19,Lakeview Terrace,20000000.0,39263506.0,44821299.0,96.31752999999999,124.106495,96.31752999999999,124.106495,2008,Friday,September
2541,"[18, 28]",Never Back Down 2: The Beatdown,Never Back Down 2: The Beatdown,2006-10-13,The Grudge 2,20000000.0,39143839.0,70743839.0,95.719195,253.71919499999998,95.719195,253.71919499999998,2006,Friday,October
2542,"[18, 16, 10751, 35]",Arthur Christmas,Arthur Christmas,2016-07-27,Nerve,20000000.0,38583626.0,70652284.0,92.91813,253.26142,92.91813,253.26142,2016,Wednesday,July
2546,"[28, 80, 18, 9648, 53]",Backdraft,Backdraft,2006-10-13,Man of the Year,20000000.0,37442180.0,41342180.0,87.21090000000001,106.71090000000001,87.21090000000001,106.71090000000001,2006,Friday,October
2547,"[28, 878]",Battle: Los Angeles,Battle: Los Angeles,2016-02-19,Risen,20000000.0,36880033.0,46255763.0,84.400165,131.278815,84.400165,131.278815,2016,Friday,February
2548,"[18, 53]",The Debt,The Debt,2010-08-18,Vampires Suck,20000000.0,36661504.0,81424988.0,83.30752,307.12494000000004,83.30752,307.12494000000004,2010,Wednesday,August
2550,"[35, 14, 10751, 10402, 16]",Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,2010-09-01,The American,20000000.0,35606376.0,67950723.0,78.03188,239.753615,78.03188,239.753615,2010,Wednesday,September
2552,[18],The Help,The Help,2011-11-04,A Very Harold & Kumar 3D Christmas,20000000.0,35061031.0,36265745.0,75.305155,81.328725,75.305155,81.328725,2011,Friday,November
2553,"[12, 14, 878, 28]",Marvel One-Shot: The Consultant,Marvel One-Shot: The Consultant,2004-03-19,Eternal Sunshine of the Spotless Mind,20000000.0,34366518.0,72570762.0,71.83259,262.85381,71.83259,262.85381,2004,Friday,March
2554,"[12, 14, 28]",Season of the Witch,Season of the Witch,2013-01-04,Texas Chainsaw 3D,20000000.0,34341945.0,47666013.0,71.709725,138.330065,71.709725,138.330065,2013,Friday,January
2555,"[9648, 53]",Dressed to Kill,Dressed to Kill,2006-10-27,Babel,20000000.0,34302837.0,132121212.0,71.514185,560.6060600000001,71.514185,560.6060600000001,2006,Friday,October
2556,"[35, 18]",50/50,50/50,2014-09-19,This is Where I Leave You,20000000.0,34296320.0,41296320.0,71.4816,106.4816,71.4816,106.4816,2014,Friday,September
2557,"[18, 28, 36, 53]",精武風雲,Legend of the Fist: The Return of Chen Zhen,2008-12-12,Doubt,20000000.0,33446470.0,53191101.0,67.23235,165.95550500000002,67.23235,165.95550500000002,2008,Friday,December
2558,"[27, 878, 9648, 53]",The Thing,The Thing,2004-10-15,Team America: World Police,20000000.0,32774834.0,50948811.0,63.87417,154.744055,63.87417,154.744055,2004,Friday,October
2560,"[35, 12, 14]",Your Highness,Your Highness,2013-04-12,Scary Movie V,20000000.0,32015787.0,78613981.0,60.078935,293.069905,60.078935,293.069905,2013,Friday,April
2561,"[28, 35]",Tower Heist,Tower Heist,2010-03-12,She's Out of My League,20000000.0,32010860.0,48680977.0,60.054300000000005,143.40488499999998,60.054300000000005,143.40488499999998,2010,Friday,March
2562,"[16, 10751]",Small Fry,Small Fry,2008-11-26,Milk,20000000.0,31841299.0,57293371.0,59.206495000000004,186.466855,59.206495000000004,186.466855,2008,Wednesday,November
2564,[18],My Week with Marilyn,My Week with Marilyn,2011-08-31,The Debt,20000000.0,31177548.0,46604054.0,55.887739999999994,133.02027,55.887739999999994,133.02027,2011,Wednesday,August
2565,"[28, 9648, 53]",Unknown,Unknown,2002-10-25,Ghost Ship,20000000.0,30113491.0,68349884.0,50.567454999999995,241.74942000000001,50.567454999999995,241.74942000000001,2002,Friday,October
2566,"[27, 35]",Fright Night,Fright Night,2010-01-08,Daybreakers,20000000.0,30101577.0,51445503.0,50.507884999999995,157.227515,50.507884999999995,157.227515,2010,Friday,January
2567,"[878, 28, 12]",Tron,Tron,2008-03-07,The Bank Job,20000000.0,30060660.0,66143005.0,50.30329999999999,230.715025,50.30329999999999,230.715025,2008,Friday,March
2569,"[12, 16, 9648]",The Adventures of Tintin,The Adventures of Tintin,2009-10-16,The Stepfather,20000000.0,29062561.0,29227561.0,45.312805,46.137805,45.312805,46.137805,2009,Friday,October
2570,"[18, 53]",We Need to Talk About Kevin,We Need to Talk About Kevin,2000-03-31,High Fidelity,20000000.0,27277055.0,47881663.0,36.385275,139.408315,36.385275,139.408315,2000,Friday,March
2571,"[12, 28, 53]",The Three Musketeers,The Three Musketeers,2006-04-28,Stick It,20000000.0,26910736.0,30399714.0,34.55368,51.99857,34.55368,51.99857,2006,Friday,April
2572,"[80, 18, 53, 9648]",Trespass,Trespass,2008-01-04,One Missed Call,20000000.0,26890041.0,44513466.0,34.450205,122.56733,34.450205,122.56733,2008,Friday,January
2574,"[14, 53, 27]",Red Riding Hood,Red Riding Hood,2008-04-11,Street Kings,20000000.0,26418667.0,65457811.0,32.093335,227.28905500000002,32.093335,227.28905500000002,2008,Friday,April
2575,"[80, 18, 53]",The Lincoln Lawyer,The Lincoln Lawyer,2013-08-23,The World's End,20000000.0,26004851.0,47508505.0,30.024255,137.54252499999998,30.024255,137.54252499999998,2013,Friday,August
2577,"[18, 14]",The Tree of Life,The Tree of Life,2010-09-24,You Again,20000000.0,25702053.0,32838945.0,28.510265,64.19472499999999,28.510265,64.19472499999999,2010,Friday,September
2578,"[28, 53, 878, 12]",I Am Number Four,I Am Number Four,2007-06-15,Nancy Drew,20000000.0,25584685.0,30703845.0,27.923425,53.519225000000006,27.923425,53.519225000000006,2007,Friday,June
2579,"[80, 28, 878]",Demolition Man,Demolition Man,2010-09-17,Alpha and Omega 3D,20000000.0,25107267.0,48958353.0,25.536334999999998,144.791765,25.536334999999998,144.791765,2010,Friday,September
2580,"[80, 27, 53]",Srpski film,A Serbian Film,2018-12-25,On the Basis of Sex,20000000.0,24622687.0,38073377.0,23.113435,90.366885,23.113435,90.366885,2018,Tuesday,December
2581,"[35, 28, 18]",Super,Super,2014-02-14,Endless Love,20000000.0,23438250.0,34718173.0,17.19125,73.59086500000001,17.19125,73.59086500000001,2014,Friday,February
2582,"[35, 10751, 10402]",The Muppets,The Muppets,2006-09-08,The Covenant,20000000.0,23364784.0,38164784.0,16.82392,90.82392,16.82392,90.82392,2006,Friday,September
2583,"[35, 18, 10749]",Take Me Home Tonight,Take Me Home Tonight,2011-07-01,Monte Carlo,20000000.0,23186769.0,39686769.0,15.933845,98.43384499999999,15.933845,98.43384499999999,2011,Friday,July
2584,"[28, 12, 35]",30 Minutes or Less,30 Minutes or Less,2006-03-24,Stay Alive,20000000.0,23086480.0,23187506.0,15.4324,15.937529999999999,15.4324,15.937529999999999,2006,Friday,March
2585,[35],Jack and Jill,Jack and Jill,2005-10-07,2 For the Money,20000000.0,22991379.0,30491379.0,14.956895000000001,52.456895,14.956895000000001,52.456895,2005,Friday,October
2586,"[35, 10751, 10749]",A Cinderella Story: Once Upon a Song,A Cinderella Story: Once Upon a Song,2017-06-16,Rough Night,20000000.0,22105643.0,46844357.0,10.528215000000001,134.22178499999998,10.528215000000001,134.22178499999998,2017,Friday,June
2590,"[16, 10751]",Winnie the Pooh,Winnie the Pooh,2009-08-21,Shorts,20000000.0,20919166.0,29870801.0,4.59583,49.354005,4.59583,49.354005,2009,Friday,August
2592,"[18, 878]",Melancholia,Melancholia,2008-09-19,Appaloosa,20000000.0,20211394.0,27911453.0,1.05697,39.557265,1.05697,39.557265,2008,Friday,September
2593,"[28, 12, 18, 9648]",狄仁傑之通天帝國,Detective Dee and the Mystery of the Phantom Flame,2015-11-20,Secret in Their Eyes,20000000.0,20180155.0,32608019.0,0.900775,63.040094999999994,0.900775,63.040094999999994,2015,Friday,November
